Datetime,Global_active_power_min,Global_active_power_mean,Global_active_power_max,Global_reactive_power_min,Global_reactive_power_mean,Global_reactive_power_max,Voltage_min,Voltage_mean,Voltage_max,Global_intensity_min,Global_intensity_mean,Global_intensity_max,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_other,Sub_metering_total
2010-01-13,,,,,,,,,,,,,,,,,
2010-01-14,0.24,2.0754630872483224,5.886,0.0,0.2357785234899329,0.598,238.08,243.58436241610738,247.67,1.0,8.68255033557047,24.4,0.0,0.0,0.0,0.0,0.0
2010-01-15,0.238,1.525527777777778,9.098,0.0,0.15159027777777778,0.734,235.61,243.72576388888888,250.74,1.0,6.335,38.6,0.0,0.0,40.0,238.0,278.0
2010-01-16,0.244,1.4931333333333334,6.634,0.0,0.1684152777777778,0.85,236.71,243.0452361111111,249.43,1.0,6.219722222222222,28.0,0.0,54.0,41.0,234.0,329.0
2010-01-17,0.244,1.3239972222222223,5.12,0.0,0.13124027777777778,0.63,232.54,242.54300694444444,250.45,1.0,5.521527777777778,21.6,0.0,42.0,557.0,282.0,881.0
2010-01-18,0.24,1.3063180555555556,4.906,0.0,0.133175,0.522,233.74,243.63636805555555,250.35,1.0,5.4215277777777775,20.8,0.0,32.0,1130.0,250.0,1412.0
2010-01-19,0.244,1.689936111111111,6.674,0.0,0.11232916666666666,0.822,234.91,243.02311111111112,249.25,1.0,7.004583333333334,28.2,0.0,20.0,40.0,417.0,477.0
2010-01-20,0.26,1.6331444444444445,6.01,0.0,0.13879166666666667,0.626,234.96,242.76043750000002,248.73,1.0,6.810694444444445,25.8,0.0,78.0,41.0,229.0,348.0
2010-01-21,0.238,1.484622222222222,5.348,0.0,0.12876388888888887,0.84,234.23,242.95125,249.72,1.0,6.161944444444445,22.6,0.0,68.0,40.0,236.0,344.0
2010-01-22,0.236,1.2434902777777777,5.228,0.0,0.10892916666666667,0.636,234.56,241.8501736111111,249.0,1.0,5.183194444444444,22.0,0.0,0.0,1151.0,481.0,1632.0
2010-01-23,0.234,1.8127241139680335,7.042,0.0,0.18092842251563584,0.626,231.39,240.82836692147325,250.76,1.0,7.665323141070187,30.0,425.0,0.0,39.0,213.0,677.0
2010-01-24,0.258,1.575986111111111,9.122,0.0,0.12169305555555555,0.532,229.06,241.74617361111112,249.33,1.0,6.605138888888889,39.4,0.0,57.0,905.0,280.0,1242.0
2010-01-25,0.256,1.3406319444444443,6.048,0.0,0.1025513888888889,0.53,234.52,242.8986111111111,250.8,1.0,5.55,25.4,0.0,0.0,78.0,262.0,340.0
2010-01-26,0.256,1.4358083333333331,4.666,0.0,0.09092361111111112,0.534,236.12,243.33947916666665,251.31,1.0,5.903472222222222,19.2,526.0,0.0,1117.0,403.0,2046.0
2010-01-27,0.27,1.9172930555555556,7.078,0.0,0.10330694444444445,0.702,232.47,241.98610416666665,248.31,1.0,7.990138888888889,30.0,0.0,4.0,1131.0,329.0,1464.0
2010-01-28,0.264,1.4654402777777777,5.166,0.0,0.11008333333333334,0.512,234.7,243.2490347222222,249.57,1.0,6.0633333333333335,21.8,0.0,10.0,1132.0,357.0,1499.0
2010-01-29,0.234,1.4534652777777777,5.964,0.0,0.1025513888888889,0.654,235.24,243.63280555555554,250.61,1.0,5.978611111111111,25.2,0.0,0.0,1160.0,281.0,1441.0
2010-01-30,0.238,1.9741166666666667,8.006,0.0,0.16388611111111112,0.612,229.66,242.07939583333334,248.66,1.0,8.307222222222222,34.2,0.0,1.0,287.0,311.0,599.0
2010-01-31,0.24,1.2494416666666666,4.89,0.0,0.11910833333333333,0.736,235.3,243.40263888888887,250.42,1.0,5.202222222222222,20.4,0.0,10.0,40.0,272.0,322.0
2010-02-01,0.226,1.1762347222222223,4.3,0.0,0.08665555555555556,0.358,234.55,243.63174305555557,251.21,0.8,4.857777777777778,18.0,0.0,0.0,41.0,241.0,282.0
2010-02-02,0.228,1.4982166666666665,5.124,0.0,0.0910888888888889,0.612,234.28,243.33281944444445,249.3,0.8,6.148333333333333,21.8,0.0,0.0,1140.0,312.0,1452.0
2010-02-03,0.252,2.0159819444444445,7.388,0.0,0.1275638888888889,0.56,229.47,242.3880763888889,250.13,1.0,8.37,31.8,0.0,0.0,1127.0,445.0,1572.0
2010-02-04,0.25,1.6085208333333334,6.124,0.0,0.09850555555555557,0.458,232.95,242.10079166666668,248.09,1.0,6.643888888888889,26.2,0.0,9.0,1109.0,252.0,1370.0
2010-02-05,0.238,1.4575638888888887,4.482,0.0,0.09929027777777778,0.622,232.58,241.94126388888887,248.93,1.0,6.075416666666667,19.0,0.0,0.0,1123.0,554.0,1677.0
2010-02-06,0.24,1.8840180555555555,7.416,0.0,0.20598194444444443,0.856,232.49,241.09206944444446,246.35,1.0,7.933194444444444,31.6,278.0,0.0,665.0,238.0,1181.0
2010-02-07,0.248,1.1289638888888889,6.0,0.0,0.11282361111111111,0.546,231.49,242.68447222222224,251.03,1.0,4.726805555555556,26.6,422.0,0.0,40.0,563.0,1025.0
2010-02-08,0.244,1.7932208333333333,5.154,0.0,0.09704861111111111,0.66,234.97,241.99677777777777,248.58,1.0,7.4075,21.6,0.0,11.0,40.0,241.0,292.0
2010-02-09,0.288,1.6812027777777776,5.348,0.0,0.09702222222222222,0.694,235.52,243.1503680555556,251.47,1.2,6.920138888888889,22.6,0.0,0.0,1129.0,338.0,1467.0
2010-02-10,0.242,1.3513148019457957,4.846,0.0,0.09841695621959695,0.508,233.6,242.45006254343295,249.26,1.0,5.608756080611536,20.6,0.0,42.0,1111.0,358.0,1511.0
2010-02-11,0.246,0.9512277777777778,3.54,0.0,0.08621527777777778,0.472,237.55,244.51238194444446,250.64,1.0,3.9073611111111113,15.2,0.0,0.0,41.0,237.0,278.0
2010-02-12,0.246,1.3145819444444444,5.396,0.0,0.09186250000000001,0.634,235.9,243.62629166666665,249.62,1.0,5.408055555555555,22.6,0.0,0.0,42.0,257.0,299.0
2010-02-13,0.244,1.633025,8.724,0.0,0.1005513888888889,0.582,234.43,242.88909027777777,249.54,1.0,6.744027777777777,37.6,0.0,0.0,42.0,261.0,303.0
2010-02-14,0.238,1.1721320361362058,5.37,0.0,0.0865948575399583,0.538,230.11,243.1435302293259,249.61,1.0,4.830715774843641,23.0,0.0,0.0,1149.0,409.0,1558.0
2010-02-15,0.242,1.4563416666666666,6.174,0.0,0.09115972222222223,0.564,232.7,243.44677777777775,251.55,1.0,6.042361111111111,25.8,0.0,0.0,299.0,248.0,547.0
2010-02-16,0.33,1.2484416666666667,6.014,0.0,0.08305972222222222,0.644,235.07,243.75376388888887,250.85,1.4,5.148333333333333,26.0,0.0,0.0,41.0,302.0,343.0
2010-02-17,0.268,1.4267777777777777,7.33,0.0,0.08302777777777778,0.49,232.8,242.34681944444444,251.76,1.2,5.94125,30.8,0.0,29.0,40.0,322.0,391.0
2010-02-18,0.246,1.223025,5.154,0.0,0.09722222222222222,0.56,234.77,243.58819444444444,250.76,1.0,5.038194444444445,21.8,0.0,73.0,40.0,228.0,341.0
2010-02-19,0.252,1.3566472222222221,5.544,0.0,0.09385416666666667,0.584,234.27,241.70740277777776,248.42,1.0,5.654166666666667,23.6,0.0,33.0,39.0,244.0,316.0
2010-02-20,0.252,1.377588888888889,5.288,0.0,0.10503333333333333,0.644,234.2,241.78896527777778,248.13,1.0,5.745555555555556,22.4,0.0,2.0,1113.0,273.0,1388.0
2010-02-21,0.27,1.9029958333333332,8.38,0.0,0.11629027777777777,0.658,230.6,240.625375,247.4,1.2,8.038333333333334,35.8,0.0,0.0,40.0,246.0,286.0
2010-02-22,0.238,1.0236361111111112,6.084,0.0,0.11154444444444445,0.648,230.25,240.57949305555553,247.69,1.0,4.315,25.8,0.0,111.0,1141.0,433.0,1685.0
2010-02-23,0.24,1.0147777777777778,6.758,0.0,0.11670694444444443,0.618,231.57,241.98468055555557,247.53,1.0,4.254583333333334,29.2,0.0,0.0,76.0,244.0,320.0
2010-02-24,0.252,1.3293597222222222,6.512,0.0,0.10425555555555556,0.554,232.58,241.4657986111111,247.22,1.0,5.523055555555556,28.0,0.0,9.0,40.0,252.0,301.0
2010-02-25,0.242,1.3056972222222223,3.836,0.0,0.09088750000000001,0.48,232.08,240.98316666666668,247.16,1.0,5.405833333333333,16.0,0.0,0.0,74.0,581.0,655.0
2010-02-26,0.244,1.4723305555555555,5.188,0.0,0.09674305555555555,0.582,232.23,240.42563194444443,247.02,1.0,6.139305555555556,21.6,0.0,72.0,77.0,458.0,607.0
2010-02-27,0.242,1.2257333333333333,4.752,0.0,0.1058263888888889,0.552,235.65,241.54445833333335,247.4,1.0,5.150833333333333,20.8,0.0,0.0,515.0,248.0,763.0
2010-02-28,0.236,0.49421250000000005,1.712,0.0,0.09310277777777778,0.446,235.63,242.56746527777779,247.98,1.0,2.06125,7.0,0.0,28.0,75.0,438.0,541.0
2010-03-01,0.238,0.9018944444444444,4.682,0.0,0.09033055555555555,0.482,236.43,241.82277777777776,246.48,1.0,3.7577777777777777,20.2,0.0,71.0,40.0,227.0,338.0
2010-03-02,0.246,0.5325736111111111,2.978,0.0,0.09471944444444444,0.566,235.07,241.75205555555556,247.69,1.0,2.2255555555555557,12.6,0.0,0.0,39.0,419.0,458.0
2010-03-03,0.258,0.6498847222222222,2.128,0.0,0.08398194444444444,0.35,234.94,241.2114375,245.51,1.0,2.7330555555555556,9.0,0.0,48.0,74.0,621.0,743.0
2010-03-04,0.262,0.4742222222222222,1.586,0.0,0.08746805555555555,0.436,235.52,242.9922916666667,248.19,1.2,2.0072222222222225,6.4,0.0,0.0,39.0,275.0,314.0
2010-03-05,0.248,0.7873097222222223,4.464,0.0,0.09403888888888888,0.476,235.67,243.4863125,249.24,1.0,3.26625,18.4,0.0,17.0,40.0,417.0,474.0
2010-03-06,0.242,0.5518833333333333,2.662,0.0,0.09691527777777777,0.44,237.38,243.03125694444446,249.11,1.0,2.3066666666666666,11.2,0.0,1.0,39.0,398.0,438.0
2010-03-07,0.238,0.9531055555555555,7.14,0.0,0.09301944444444445,0.526,233.37,243.55174305555556,249.4,1.0,3.966666666666667,30.8,0.0,0.0,41.0,431.0,472.0
2010-03-08,0.264,1.7757625,7.08,0.0,0.17523472222222222,0.884,234.36,243.77458333333334,250.23,1.0,7.424444444444445,30.2,0.0,72.0,175.0,431.0,678.0
2010-03-09,0.264,1.2223000000000002,4.216,0.0,0.11672083333333333,0.692,235.4,243.52749999999997,249.66,1.0,5.080694444444444,17.8,0.0,10.0,41.0,299.0,350.0
2010-03-10,0.266,1.2657166666666666,4.38,0.0,0.09048472222222223,0.43,236.43,243.56579166666666,249.69,1.0,5.196944444444445,18.4,0.0,55.0,756.0,300.0,1111.0
2010-03-11,0.236,1.3549236111111111,5.704,0.0,0.105825,0.714,235.14,242.68144444444445,249.74,1.0,5.639444444444445,24.0,0.0,0.0,428.0,262.0,690.0
2010-03-12,0.244,1.1426555555555555,6.226,0.0,0.10327083333333334,0.492,234.01,243.0135347222222,248.65,1.0,4.722222222222222,27.4,0.0,48.0,1049.0,270.0,1367.0
2010-03-13,0.242,1.6548680555555555,6.21,0.0,0.1842791666666667,0.848,235.34,241.99693750000003,247.98,1.0,6.905,25.6,0.0,0.0,73.0,244.0,317.0
2010-03-14,0.244,1.0879958333333333,6.154,0.0,0.13932777777777777,0.634,236.48,241.9863125,247.7,1.0,4.594861111111111,25.8,0.0,14.0,1124.0,350.0,1488.0
2010-03-15,0.248,1.2443402777777777,5.578,0.0,0.11410555555555556,0.514,234.26,242.29575,248.7,1.0,5.178333333333334,23.6,0.0,75.0,73.0,254.0,402.0
2010-03-16,0.236,1.0712847222222224,3.45,0.0,0.11648333333333333,0.524,231.61,241.5400763888889,246.28,1.0,4.460972222222223,14.4,0.0,0.0,39.0,244.0,283.0
2010-03-17,0.244,1.3952291666666665,5.504,0.0,0.12899166666666667,0.842,234.33,241.64133333333334,246.61,1.0,5.8277777777777775,23.2,0.0,0.0,40.0,274.0,314.0
2010-03-18,0.24,1.0851958333333334,5.28,0.0,0.11542638888888888,0.516,231.79,241.5022638888889,247.75,1.0,4.547361111111111,22.4,0.0,69.0,40.0,232.0,341.0
2010-03-19,0.238,1.1551277777777778,4.292,0.0,0.13158194444444446,0.564,235.61,241.42446527777776,246.17,1.0,4.8059722222222225,18.2,0.0,0.0,40.0,406.0,446.0
2010-03-20,0.238,0.5678103448275862,2.036,0.0,0.10012068965517242,0.424,238.06,242.46926724137933,245.22,1.0,2.3689655172413793,8.6,0.0,13.0,689.0,394.0,1096.0
2010-03-21,0.276,1.4771046698872787,5.502,0.0,0.13988727858293076,0.712,234.32,240.42360708534622,244.78,1.2,6.266022544283413,23.4,0.0,0.0,0.0,0.0,0.0
2010-03-22,0.236,1.1240208333333332,3.69,0.0,0.11913611111111112,0.588,230.93,241.35879166666666,247.31,1.0,4.687083333333333,15.6,0.0,9.0,76.0,457.0,542.0
2010-03-23,0.238,1.265390277777778,5.308,0.0,0.12960694444444446,0.552,234.28,241.1662986111111,246.29,1.0,5.370416666666666,22.2,0.0,0.0,75.0,240.0,315.0
2010-03-24,0.238,1.3852444444444445,5.888,0.0,0.14552638888888889,0.576,234.16,240.72467361111114,245.08,1.0,5.801944444444444,24.8,0.0,0.0,39.0,241.0,280.0
2010-03-25,0.232,1.166586111111111,4.3,0.0,0.12969305555555558,0.594,236.94,242.26515277777779,247.34,1.0,4.843194444444444,18.2,0.0,0.0,78.0,341.0,419.0
2010-03-26,0.236,1.146725,4.052,0.0,0.14297361111111112,0.566,235.45,241.50402777777776,247.72,1.0,4.79875,17.0,0.0,36.0,40.0,230.0,306.0
2010-03-27,0.238,1.2833125,6.896,0.0,0.13548055555555558,0.528,231.87,240.41256944444442,246.56,1.0,5.393472222222223,29.6,0.0,11.0,39.0,420.0,470.0
2010-03-28,0.234,1.2487597222222222,6.152,0.0,0.18085277777777778,0.764,231.33,241.37355555555555,246.89,1.0,5.323888888888889,25.8,0.0,10.0,75.0,909.0,994.0
2010-03-29,0.242,1.126901388888889,4.196,0.0,0.14380694444444445,0.56,234.34,241.52158333333335,247.34,1.0,4.726388888888889,18.2,0.0,0.0,66.0,272.0,338.0
2010-03-30,0.35,1.3239263888888888,4.878,0.0,0.19494305555555558,0.634,233.17,241.08461805555555,246.85,1.4,5.636527777777778,20.8,0.0,19.0,75.0,364.0,458.0
2010-03-31,0.23,1.3359736111111111,5.848,0.0,0.13998472222222222,0.58,228.58,240.1941736111111,246.95,0.8,5.662916666666667,24.8,0.0,68.0,75.0,299.0,442.0
2010-04-01,0.236,1.1718333333333333,5.066,0.0,0.10032222222222222,0.618,232.83,241.75415972222223,247.53,1.0,4.879027777777778,21.6,0.0,31.0,40.0,267.0,338.0
2010-04-02,0.226,1.1448763888888889,4.398,0.0,0.10618472222222222,0.922,235.19,242.77352083333332,248.66,1.0,4.733472222222222,18.0,0.0,0.0,469.0,227.0,696.0
2010-04-03,0.232,1.2536652777777777,4.446,0.0,0.14350694444444445,0.66,236.55,243.24993055555558,247.86,0.8,5.170972222222222,18.4,0.0,36.0,435.0,255.0,726.0
2010-04-04,0.232,1.1738805555555556,4.372,0.0,0.16595555555555555,1.108,233.58,241.74743055555555,247.93,0.8,4.925694444444445,18.8,0.0,0.0,43.0,486.0,529.0
2010-04-05,0.222,0.7769583333333333,7.15,0.0,0.11487499999999999,0.664,235.9,243.6551458333333,250.18,0.8,3.26875,30.4,0.0,70.0,39.0,224.0,333.0
2010-04-06,0.232,1.267952777777778,5.604,0.0,0.11848194444444445,1.034,235.26,242.74411111111112,247.89,1.0,5.258888888888889,23.6,0.0,5.0,40.0,227.0,272.0
2010-04-07,0.23,1.1090152777777778,4.65,0.0,0.12814305555555555,0.694,235.04,241.83122916666665,246.34,1.0,4.645416666666667,19.4,0.0,0.0,40.0,267.0,307.0
2010-04-08,0.25,1.1452916666666666,6.57,0.0,0.11468194444444445,0.552,234.8,241.99483333333333,246.67,1.0,4.759027777777778,28.2,0.0,33.0,77.0,260.0,370.0
2010-04-09,0.232,0.8564930555555554,4.254,0.0,0.11283472222222223,0.834,235.56,242.58288194444444,248.71,1.0,3.570555555555556,18.0,0.0,0.0,40.0,253.0,293.0
2010-04-10,0.228,0.8265333333333333,5.532,0.0,0.12466666666666668,0.73,235.31,241.28286111111112,246.49,1.0,3.48625,23.4,0.0,33.0,40.0,316.0,389.0
2010-04-11,0.226,1.1138359972202918,8.32,0.0,0.12161779013203615,0.616,231.66,241.4922724113968,247.2,1.0,4.735927727588603,36.2,0.0,69.0,745.0,470.0,1284.0
2010-04-12,0.226,0.9996013888888888,3.708,0.0,0.10953472222222221,0.506,234.92,242.00644444444447,246.88,0.8,4.164305555555556,15.4,0.0,53.0,76.0,232.0,361.0
2010-04-13,0.228,1.0504888888888888,3.772,0.0,0.11884722222222222,0.92,234.14,241.735125,248.36,1.0,4.392222222222222,16.0,0.0,0.0,741.0,225.0,966.0
2010-04-14,0.23,1.1530305555555556,5.34,0.0,0.12444305555555556,0.604,235.06,241.3756111111111,246.36,1.0,4.8469444444444445,22.4,0.0,0.0,78.0,255.0,333.0
2010-04-15,0.228,1.3001236111111112,5.544,0.0,0.11620555555555556,0.442,235.55,240.8521875,247.51,1.0,5.425416666666667,23.4,0.0,68.0,79.0,218.0,365.0
2010-04-16,0.244,1.0847652777777776,5.11,0.0,0.11831944444444444,0.938,234.74,241.99183333333332,246.26,1.0,4.550694444444445,21.6,0.0,0.0,78.0,285.0,363.0
2010-04-17,0.246,1.0817444444444444,5.92,0.0,0.10407083333333333,0.51,235.96,241.30517361111112,247.26,1.0,4.548055555555555,24.8,0.0,0.0,79.0,285.0,364.0
2010-04-18,0.246,1.0250736111111112,4.29,0.0,0.10293888888888889,0.42,233.75,240.68122916666664,245.2,1.0,4.280833333333333,18.2,0.0,55.0,57.0,541.0,653.0
2010-04-19,0.242,1.186523611111111,5.84,0.0,0.11555833333333333,0.748,235.81,241.25981944444445,246.55,1.0,4.962916666666667,24.6,0.0,0.0,80.0,267.0,347.0
2010-04-20,0.242,1.2733527777777778,4.484,0.0,0.12215416666666666,0.738,234.52,240.77724999999998,245.56,1.0,5.33125,18.8,0.0,14.0,774.0,250.0,1038.0
2010-04-21,0.252,1.0971625,2.73,0.0,0.11000416666666667,0.454,236.56,241.93004166666668,246.58,1.0,4.556111111111111,11.2,0.0,57.0,321.0,550.0,928.0
2010-04-22,0.236,1.0145166666666667,3.824,0.0,0.12961805555555556,0.666,234.6,240.74602083333335,245.22,1.0,4.2659722222222225,16.0,0.0,0.0,82.0,538.0,620.0
2010-04-23,0.234,0.8198166666666667,4.758,0.0,0.12303055555555555,0.978,237.18,241.61291666666665,245.17,1.0,3.435277777777778,20.0,0.0,47.0,81.0,244.0,372.0
2010-04-24,0.24,1.0544569444444443,4.34,0.0,0.21308194444444445,1.082,233.86,241.51611805555558,247.0,1.0,4.585416666666666,18.8,0.0,0.0,39.0,241.0,280.0
2010-04-25,0.25,1.071348611111111,4.356,0.0,0.16596527777777778,0.632,232.7,240.66157638888888,246.19,1.0,4.521527777777778,18.4,0.0,69.0,82.0,1456.0,1607.0
2010-04-26,0.24,0.751886111111111,3.706,0.0,0.11556944444444443,0.65,236.75,241.23138194444445,245.78,1.0,3.169166666666667,15.4,0.0,50.0,82.0,256.0,388.0
2010-04-27,0.238,0.8687083333333334,3.76,0.0,0.11269444444444444,0.938,236.92,242.07596527777778,246.52,1.0,3.6158333333333337,16.0,0.0,62.0,79.0,740.0,881.0
2010-04-28,0.234,0.6026791666666667,3.692,0.0,0.1268638888888889,0.464,237.46,242.51982638888887,246.19,1.0,2.551111111111111,15.4,0.0,72.0,81.0,232.0,385.0
2010-04-29,0.236,0.7664749999999999,4.368,0.0,0.12063472222222223,0.5,236.79,242.2791736111111,246.88,1.0,3.1961111111111107,18.4,0.0,45.0,772.0,697.0,1514.0
2010-04-30,0.234,0.776825,4.32,0.0,0.14471805555555556,1.124,236.7,241.81767361111113,246.4,1.0,3.3229166666666665,18.6,0.0,70.0,83.0,235.0,388.0
2010-05-01,0.232,0.9167763888888888,5.038,0.0,0.13369722222222222,0.524,234.02,240.64716666666666,245.38,1.0,3.9298611111111112,21.6,0.0,0.0,80.0,243.0,323.0
2010-05-02,0.236,1.5193819444444443,7.33,0.0,0.1624861111111111,0.776,232.29,240.38825,247.37,1.0,6.422499999999999,31.6,0.0,16.0,80.0,238.0,334.0
2010-05-03,0.228,0.9800708333333332,4.35,0.0,0.10638333333333334,0.52,229.74,237.18724305555557,244.62,1.0,4.158888888888889,18.4,0.0,71.0,80.0,233.0,384.0
2010-05-04,0.234,1.0534444444444444,3.72,0.0,0.10711111111111112,0.796,229.65,236.03702777777778,240.47,1.0,4.5025,16.6,0.0,63.0,38.0,251.0,352.0
2010-05-05,0.236,1.253686111111111,5.204,0.0,0.08972222222222222,0.496,228.81,236.10560416666667,241.4,1.0,5.365138888888889,22.4,0.0,0.0,79.0,256.0,335.0
2010-05-06,0.234,0.9022569444444445,3.496,0.0,0.08243333333333334,0.452,229.15,235.98911111111113,241.1,1.0,3.8222222222222224,15.0,0.0,3.0,38.0,267.0,308.0
2010-05-07,0.23,1.1416694444444444,4.174,0.0,0.10080833333333332,0.892,229.26,237.49589583333335,243.8,1.0,4.8156944444444445,18.4,0.0,0.0,79.0,210.0,289.0
2010-05-08,0.226,1.0648763888888888,6.492,0.0,0.12029305555555556,0.556,232.59,241.89702083333336,247.71,1.0,4.485277777777778,27.8,0.0,0.0,84.0,907.0,991.0
2010-05-09,0.23,1.0878541666666666,6.066,0.0,0.14262777777777777,0.656,232.79,241.40132638888886,248.22,1.0,4.638472222222222,26.0,0.0,0.0,86.0,308.0,394.0
2010-05-10,0.244,1.0193694444444446,4.602,0.0,0.10020694444444445,0.602,233.53,240.99840972222225,246.19,1.0,4.260138888888889,19.6,0.0,38.0,89.0,274.0,401.0
2010-05-11,0.242,1.0912277777777777,4.414,0.0,0.1057638888888889,0.804,234.32,242.3830763888889,247.9,1.0,4.54375,18.8,0.0,29.0,1164.0,262.0,1455.0
2010-05-12,0.242,1.4134847222222222,5.89,0.0,0.11097083333333334,0.63,233.44,241.716625,246.89,1.0,5.8902777777777775,24.8,0.0,28.0,39.0,239.0,306.0
2010-05-13,0.24,1.0788714384989577,4.688,0.0,0.10693815149409311,0.864,235.73,242.95948575399584,248.93,1.0,4.477970813064628,19.6,0.0,39.0,39.0,242.0,320.0
2010-05-14,0.254,1.1959347222222223,4.632,0.0,0.11103055555555555,0.864,234.85,242.06722916666666,249.01,1.0,4.981944444444444,19.6,0.0,28.0,40.0,276.0,344.0
2010-05-15,0.258,1.3505361111111112,6.714,0.0,0.16176666666666667,0.58,229.73,242.10271527777775,249.44,1.0,5.709305555555555,29.0,0.0,2.0,87.0,271.0,360.0
2010-05-16,0.262,1.4586291666666666,8.418,0.0,0.11415416666666667,0.55,233.05,240.97365277777777,246.8,1.2,6.154444444444445,36.0,0.0,0.0,91.0,1756.0,1847.0
2010-05-17,0.27,1.1306819444444445,4.16,0.0,0.10234444444444445,0.614,236.36,241.36027083333332,246.83,1.2,4.723194444444444,17.4,0.0,29.0,606.0,317.0,952.0
2010-05-18,0.268,0.9869333333333333,3.086,0.0,0.10392499999999999,0.834,235.12,241.520875,246.49,1.2,4.118333333333333,13.0,0.0,0.0,40.0,274.0,314.0
2010-05-19,0.27,0.9908,5.322,0.0,0.10503749999999999,0.548,235.51,241.60104166666667,245.73,1.2,4.1762500000000005,22.6,0.0,29.0,92.0,381.0,502.0
2010-05-20,0.268,0.8013180555555555,3.332,0.0,0.09662499999999999,0.494,236.11,242.45078472222224,247.54,1.2,3.3552777777777782,13.8,0.0,0.0,43.0,335.0,378.0
2010-05-21,0.268,0.898886111111111,4.658,0.0,0.11645416666666666,0.818,235.64,241.75904861111113,246.28,1.2,3.7977777777777777,19.8,0.0,2.0,83.0,299.0,384.0
2010-05-22,0.302,1.4553972222222222,7.806,0.0,0.14770694444444446,0.676,232.11,239.55310416666666,244.12,1.4,6.156527777777778,33.6,0.0,0.0,94.0,333.0,427.0
2010-05-23,0.266,1.033025,4.612,0.0,0.1757638888888889,0.572,234.37,240.69034722222221,247.63,1.0,4.398055555555556,19.4,0.0,17.0,101.0,497.0,615.0
2010-05-24,0.186,0.9314805555555556,5.124,0.0,0.15836111111111112,0.566,233.93,241.03509722222222,248.12,0.8,3.971111111111111,21.4,0.0,31.0,101.0,303.0,435.0
2010-05-25,0.164,0.8323791666666667,4.832,0.0,0.1415736111111111,0.794,231.73,240.2630486111111,245.48,0.6,3.5909722222222222,21.0,0.0,0.0,103.0,196.0,299.0
2010-05-26,0.158,0.9638083333333334,6.53,0.0,0.16778472222222224,0.628,230.71,239.54319444444445,245.86,0.6,4.185,28.2,0.0,23.0,104.0,188.0,315.0
2010-05-27,0.158,0.9189875000000001,3.846,0.0,0.13599722222222224,0.918,234.82,239.92095138888888,245.02,0.6,3.91125,16.6,0.0,0.0,102.0,183.0,285.0
2010-05-28,0.158,0.9709472222222222,3.684,0.0,0.11282638888888889,0.714,234.59,240.0395763888889,244.4,0.6,4.099027777777778,15.4,0.0,0.0,292.0,274.0,566.0
2010-05-29,0.166,1.4234777777777778,5.614,0.0,0.1427861111111111,1.078,232.59,240.20170833333336,245.34,0.8,6.040555555555556,24.4,0.0,14.0,95.0,451.0,560.0
2010-05-30,0.172,1.1567361111111112,5.658,0.0,0.12284166666666667,0.798,233.65,240.46701388888889,244.71,0.8,4.902083333333334,24.4,123.0,28.0,91.0,608.0,850.0
2010-05-31,0.168,0.9308763888888889,4.164,0.0,0.10130138888888889,0.53,234.78,240.69020833333335,244.72,0.8,3.9730555555555553,17.6,0.0,0.0,91.0,156.0,247.0
2010-06-01,0.17,0.8812249999999999,4.162,0.0,0.09511805555555555,0.834,234.98,240.5402777777778,244.46,0.8,3.7181944444444444,17.4,0.0,30.0,39.0,205.0,274.0
2010-06-02,0.168,0.6811791666666667,2.956,0.0,0.08974861111111111,0.526,234.04,240.33645833333333,244.82,0.8,2.9158333333333335,12.6,0.0,7.0,90.0,193.0,290.0
2010-06-03,0.166,0.9681847222222222,5.038,0.0,0.11391388888888888,0.524,234.79,240.24450694444445,244.44,0.8,4.154166666666667,21.4,0.0,36.0,89.0,361.0,486.0
2010-06-04,0.166,0.9864958333333333,4.46,0.0,0.12864166666666665,1.04,232.17,240.27963888888888,246.22,0.8,4.203333333333333,18.8,0.0,11.0,93.0,158.0,262.0
2010-06-05,0.18,1.3955861111111112,5.326,0.0,0.20415972222222223,0.696,234.24,241.10038194444445,245.97,0.8,6.095138888888889,22.4,384.0,34.0,941.0,596.0,1955.0
2010-06-06,0.18,1.21305,4.836,0.0,0.2022125,0.562,234.89,241.42161805555557,245.35,0.8,5.288194444444445,20.4,1972.0,28.0,446.0,301.0,2747.0
2010-06-07,0.174,0.7028347222222222,4.088,0.0,0.12785416666666669,0.534,234.63,242.33104861111113,246.14,0.8,3.0329166666666665,17.6,0.0,6.0,41.0,201.0,248.0
2010-06-08,0.172,0.9458569444444446,4.626,0.0,0.13773194444444445,0.764,234.37,241.07685416666666,245.6,0.8,4.03375,19.6,0.0,0.0,408.0,188.0,596.0
2010-06-09,0.178,1.065751388888889,4.986,0.0,0.1267597222222222,0.742,235.86,241.18673611111112,245.1,0.8,4.544722222222222,20.8,0.0,0.0,99.0,219.0,318.0
2010-06-10,0.184,0.8438819444444445,2.982,0.0,0.12029583333333334,0.56,235.7,241.69444444444446,245.52,0.8,3.591527777777778,12.6,0.0,32.0,94.0,245.0,371.0
2010-06-11,0.168,1.0213,5.15,0.0,0.15178472222222222,0.986,235.11,241.45329166666667,245.78,0.8,4.4125,21.8,0.0,39.0,94.0,182.0,315.0
